id;name;geoid;geoname;value;datetime
1169;Generación medida Biogás Lugo;43;Lugo;0.286;2016-06-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.289;2016-06-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.265;2016-06-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.226;2016-06-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.291;2016-06-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.079;2016-06-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.162;2016-06-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.324;2016-06-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.242;2016-07-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.281;2016-07-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.241;2016-07-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.245;2016-07-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.207;2016-07-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.24;2016-07-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.321;2016-07-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.281;2016-07-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.284;2016-07-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.353;2016-07-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.181;2016-07-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.263;2016-07-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.211;2016-07-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.159;2016-07-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.118;2016-07-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.139;2016-07-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.176;2016-07-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.079;2016-07-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.178;2016-07-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.236;2016-07-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.178;2016-07-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.219;2016-07-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.236;2016-07-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.255;2016-07-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.224;2016-07-31T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.237;2016-08-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.276;2016-08-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.204;2016-08-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.185;2016-08-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.208;2016-08-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2016-08-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2016-08-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.076;2016-08-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.247;2016-08-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.118;2016-08-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2016-08-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.197;2016-08-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.137;2016-08-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.134;2016-08-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.155;2016-08-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2016-08-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.105;2016-08-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.204;2016-08-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.181;2016-08-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.199;2016-08-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.155;2016-08-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.202;2016-08-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.163;2016-08-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.185;2016-08-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.161;2016-08-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.194;2016-08-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.159;2016-08-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.048;2016-08-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.2;2016-08-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.171;2016-08-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.171;2016-08-31T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.159;2016-09-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.202;2016-09-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.195;2016-09-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.162;2016-09-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.182;2016-09-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.096;2016-09-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.208;2016-09-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.119;2016-09-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.197;2016-09-09T00:00:00+02:00
